tract,Name,City,State,Teenage_Birth_Rate_women_only_rP_gF_p50
34003018100,Fairview, NJ,,0.0674
36061014802,Upper East Side, New York, NY,0.0673
36081064500,Queens County, NY,,0.0672
36047053100,Kings County, NY,,0.0672
36081063900,Queens County, NY,,0.0671
34039033600,Kenilworth, NJ,,0.067
36047036002,Kings County, NY,,0.0669
36047020600,Kings County, NY,,0.0669
36047031400,Kings County, NY,,0.0667
36047010600,Kings County, NY,,0.0667
34023003002,Woodbridge, Woodbridge Township, NJ,0.0667
36059409700,North Wantagh, Wantagh, NY,0.0667
36061006800,Kips Bay, New York, NY,0.0667
36059303800,Carle Place, NY,,0.0666
34023001506,Edison, NJ,,0.0666
36085002001,Richmond County, NY,,0.0665
36047054800,Kings County, NY,,0.0665
36085013201,Richmond County, NY,,0.0665
36047004600,Kings County, NY,,0.0665
36047060000,Kings County, NY,,0.0664
36081113300,Queens County, NY,,0.0663
34003036100,South Hackensack, NJ,,0.0663
34003006202,Cliffside Park, NJ,,0.0662
34039034800,Linden, NJ,,0.066
36047006400,Kings County, NY,,0.0657
36047006600,Kings County, NY,,0.0655
34013015500,Bloomfield, NJ,,0.0655
34031124601,Clifton, NJ,,0.0655
36081062900,Queens County, NY,,0.0654
36047061600,Kings County, NY,,0.0653
36081004002,Queens County, NY,,0.0651
36059518900,Hicksville, Hicksville, NY,0.0651
36081013200,Queens County, NY,,0.065
34023007500,South Amboy, NJ,,0.065
36047016500,Kings County, NY,,0.0649
34017014200,North Bergen, NJ,,0.0649
34017012300,Kearny, NJ,,0.0649
34027041704,Parsippany, Parsippany-Troy Hills, NJ,0.0648
36047018000,Kings County, NY,,0.0648
34017013400,East Newark, NJ,,0.0647
36047059200,Kings County, NY,,0.0646
36061012400,Lenox Hill, New York, NY,0.0646
36081129103,Queens County, NY,,0.0645
36081088400,Queens County, NY,,0.0644
36061013600,Upper East Side, New York, NY,0.0644
34017015801,West New York, NJ,,0.0644
36081024500,Queens County, NY,,0.0644
36047064400,Kings County, NY,,0.0644
34023002301,Colonia, Woodbridge Township, NJ,0.0643
36047004900,Kings County, NY,,0.0641
36059415300,Bellmore, NY,,0.064
36047041200,Kings County, NY,,0.064
36047017400,Kings County, NY,,0.0639
36081079702,Queens County, NY,,0.0635
36119005902,New Rochelle, NY,,0.0633
36085007000,Richmond County, NY,,0.0632
36047013000,Kings County, NY,,0.063
36047025400,Kings County, NY,,0.063
36047042600,Kings County, NY,,0.0629
34039037602,Springfield Township, NJ,,0.0628
36085003600,Richmond County, NY,,0.0627
36081002400,Queens County, NY,,0.0627
36047074600,Kings County, NY,,0.0627
36081093401,Queens County, NY,,0.0626
36047015200,Kings County, NY,,0.0626
36085029104,Richmond County, NY,,0.0624
36061007800,Midtown, New York, NY,0.0624
36061003602,Bowery, New York, NY,0.0623
36085018702,Richmond County, NY,,0.0622
34003004001,Bogota, NJ,,0.062
36085019700,Richmond County, NY,,0.0619
36081063700,Queens County, NY,,0.0619
36059412200,East Rockaway, NY,,0.0618
36061007700,Lower Manhattan, New York, NY,0.0614
36047024400,Kings County, NY,,0.0613
36047062600,Kings County, NY,,0.0612
36047023200,Kings County, NY,,0.0612
36085000600,Richmond County, NY,,0.0611
36047023800,Kings County, NY,,0.0611
36047004700,Kings County, NY,,0.061
36047007500,Kings County, NY,,0.061
34017014502,North Bergen, NJ,,0.0609
36005031400,Bronx County, NY,,0.0609
36059410000,Valley Stream, NY,,0.0608
36047011800,Kings County, NY,,0.0606
36059414600,North Merrick, NY,,0.0606
36081006300,Queens County, NY,,0.0606
34031124312,Clifton, NJ,,0.0605
36081071900,Queens County, NY,,0.0604
36081055600,Queens County, NY,,0.0603
36005030900,Bronx County, NY,,0.0603
36047043000,Kings County, NY,,0.0602
36081080900,Queens County, NY,,0.0601
36081120500,Queens County, NY,,0.0601
36081063301,Queens County, NY,,0.0601
36005028500,Bronx County, NY,,0.06
36047025200,Kings County, NY,,0.0599
36047027800,Kings County, NY,,0.0599
34003004002,Bogota, NJ,,0.0599
36047057300,Kings County, NY,,0.0598
36061007600,Midtown, New York, NY,0.0598
36047047800,Kings County, NY,,0.0597
36081007100,Queens County, NY,,0.0597
36047044200,Kings County, NY,,0.0597
36081003000,Queens County, NY,,0.0597
36119005500,Pelham, Pelham Manor, NY,0.0595
34031124311,Montclair, NJ,,0.0595
36081029500,Queens County, NY,,0.0595
34023002703,Avenel, Woodbridge Township, NJ,0.0594
36047035400,Kings County, NY,,0.0594
34023001701,Edison, NJ,,0.0593
36047045600,Kings County, NY,,0.0591
34013016400,Montclair, NJ,,0.0591
34013016000,Glen Ridge, NJ,,0.0591
36047049900,Kings County, NY,,0.0591
36047029800,Kings County, NY,,0.0588
36059413803,Baldwin, NY,,0.0587
36081070300,Queens County, NY,,0.0586
34003029100,Little Ferry, NJ,,0.0586
36061015400,Upper East Side, New York, NY,0.0586
36081012800,Queens County, NY,,0.0585
34039038000,Summit, NJ,,0.0584
36047015700,Kings County, NY,,0.0584
34027040102,Lincoln Park, NJ,,0.0584
36081152901,Queens County, NY,,0.0583
36061014000,Upper East Side, New York, NY,0.0583
36081120100,Queens County, NY,,0.0581
34017012500,Kearny, NJ,,0.0581
36047003400,Kings County, NY,,0.058
34003021100,Garfield, NJ,,0.058
36081116300,Queens County, NY,,0.0579
36081093800,Queens County, NY,,0.0579
34013020200,Essex County, NJ,,0.0579
36005025600,Bronx County, NY,,0.0578
36061007100,Lower Manhattan, New York, NY,0.0577
34027041803,Parsippany, Parsippany-Troy Hills, NJ,0.0576
36085015100,Richmond County, NY,,0.0575
36047056600,Kings County, NY,,0.0575
36059519200,Hicksville, Hicksville, NY,0.0574
36047065800,Kings County, NY,,0.0574
34003018200,Fairview, NJ,,0.0573
36047005800,Kings County, NY,,0.0573
36047038600,Kings County, NY,,0.0573
36047048800,Kings County, NY,,0.0572
36059410200,Malverne, NY,,0.0572
36081024900,Queens County, NY,,0.0571
34017013800,Harrison, NJ,,0.0571
36047066200,Kings County, NY,,0.057
36085014606,Richmond County, NY,,0.0569
36081011100,Queens County, NY,,0.0569
34027043000,Madison, NJ,,0.0569
34031154002,Little Falls, NJ,,0.0568
36047056400,Kings County, NY,,0.0567
36081092800,Queens County, NY,,0.0567
36081062100,Queens County, NY,,0.0567
34003005000,Carlstadt, NJ,,0.0565
34039037300,Cranford, NJ,,0.0564
34023000901,South Plainfield, NJ,,0.0564
36005051600,Bronx County, NY,,0.0564
36081076902,Queens County, NY,,0.0564
36059408400,Merrick, NY,,0.0563
36081077300,Queens County, NY,,0.0562
36047065600,Kings County, NY,,0.0562
36081015900,Queens County, NY,,0.0562
34039037000,Cranford, NJ,,0.0559
36081124100,Queens County, NY,,0.0559
34003046100,Ridgefield Park, NJ,,0.0558
34003050000,Rochelle Park, NJ,,0.0558
34031223802,Totowa, NJ,,0.0558
34023001411,Edison, NJ,,0.0557
34027040805,Towaco, Montville, NJ,0.0556
36059404300,Bellerose Terrace, Floral Park, NY,0.0556
34027041604,Morris Plains, NJ,,0.0556
36081051700,Queens County, NY,,0.0556
36061007400,Midtown, New York, NY,0.0556
34039036301,Clark, NJ,,0.0554
36081134700,Queens County, NY,,0.0554
36061014900,Lincoln Square, New York, NY,0.0553
34017018200,Weehawken, NJ,,0.0552
36081056600,Queens County, NY,,0.0552
36081085300,Queens County, NY,,0.0549
36081046400,Queens County, NY,,0.0549
36061009100,Midtown, New York, NY,0.0549
36081094500,Queens County, NY,,0.0549
34027042200,Cedar Knolls, Hanover, NJ,0.0547
36081119300,Queens County, NY,,0.0547
34031154001,Little Falls, NJ,,0.0547
36081115900,Queens County, NY,,0.0545
36061013700,Midtown, New York, NY,0.0545
36081085700,Queens County, NY,,0.0544
36085016901,Richmond County, NY,,0.0542
36085017600,Richmond County, NY,,0.0542
36081065702,Queens County, NY,,0.0541
36081101002,Queens County, NY,,0.054
36081026300,Queens County, NY,,0.0536
36081066501,Queens County, NY,,0.0536
34003031200,Lyndhurst, NJ,,0.0536
36081147900,Queens County, NY,,0.0534
36081052500,Queens County, NY,,0.0534
34023009200,Sayreville, NJ,,0.0532
36085006700,Richmond County, NY,,0.0532
34031124602,Clifton, NJ,,0.0531
36081041500,Queens County, NY,,0.0531
36005027401,Bronx County, NY,,0.053
34023000801,South Plainfield, NJ,,0.0528
36081051100,Queens County, NY,,0.0528
34027041801,Parsippany, Parsippany-Troy Hills, NJ,0.0528
36081086100,Queens County, NY,,0.0526
36085012805,Richmond County, NY,,0.0526
34013021702,Caldwell, NJ,,0.0525
36059303500,Mineola, NY,,0.0525
36061005600,Midtown, New York, NY,0.0525
34023001804,Edison, NJ,,0.0525
36059416600,Long Beach, NY,,0.0525
36081021600,Queens County, NY,,0.0525
36047030200,Kings County, NY,,0.0524
36081003100,Queens County, NY,,0.0524
36081049301,Queens County, NY,,0.0524
36005029500,Bronx County, NY,,0.0523
36047150200,Kings County, NY,,0.0522
36081090700,Queens County, NY,,0.0521
36005016000,Bronx County, NY,,0.0521
34013017400,West Orange, NJ,,0.052
34031246300,Wayne, NJ,,0.0519
36059301102,Port Washington, NY,,0.0519
34039036200,Clark, NJ,,0.0519
36059302700,North New Hyde Park, NY,,0.0519
36059517400,Sea Cliff, NY,,0.0518
36081005300,Queens County, NY,,0.0517
36085018100,Richmond County, NY,,0.0517
36081018502,Queens County, NY,,0.0516
34003033300,Maywood, NJ,,0.0516
34013014000,Belleville, NJ,,0.0515
36081047100,Queens County, NY,,0.0514
36081052100,Queens County, NY,,0.0514
36047048000,Kings County, NY,,0.0514
36061001401,Lower East Side, New York, NY,0.0513
36081060300,Queens County, NY,,0.0513
36061016300,Upper West Side, New York, NY,0.0513
36061003900,Lower Manhattan, New York, NY,0.0512
36081031700,Queens County, NY,,0.0512
34013007700,Ironbound District, Newark, NJ,0.0511
36081118500,Queens County, NY,,0.0511
36061008601,Midtown, New York, NY,0.0511
36085027301,Richmond County, NY,,0.051
36081012500,Queens County, NY,,0.0509
36059300800,Great Neck, NY,,0.0509
36081073900,Queens County, NY,,0.0509
36081071701,Queens County, NY,,0.0508
36081157903,Bellerose Manor, Floral Park, NY,0.0508
36047053500,Kings County, NY,,0.0508
36047013600,Kings County, NY,,0.0506
36061012500,Midtown, New York, NY,0.0504
34003033200,Maywood, NJ,,0.0503
36059416202,Island Park, NY,,0.0502
36059414800,North Bellmore, NY,,0.0502
34017014101,North Bergen, NJ,,0.05
36059413001,Oceanside, NY,,0.05
34023001412,Edison, NJ,,0.05
34023001414,Edison, NJ,,0.0499
36047024800,Kings County, NY,,0.0499
36059412301,Rockville Centre, NY,,0.0498
36059404700,New Hyde Park, NY,,0.0498
36047059800,Kings County, NY,,0.0498
34039033500,Union, NJ,,0.0498
36047014200,Kings County, NY,,0.0498
36059407700,Westbury, NY,,0.0497
36059409100,Levittown, NY,,0.0497
36061014500,Lincoln Square, New York, NY,0.0496
36081071702,Queens County, NY,,0.0496
36081009800,Queens County, NY,,0.0495
36047041600,Kings County, NY,,0.0495
36059302501,Roslyn Heights, NY,,0.0495
36047044400,Kings County, NY,,0.0494
34003041200,Palisades Park, NJ,,0.0494
34003038300,North Arlington, NJ,,0.0494
36059405600,Franklin Square, NY,,0.0494
36047026200,Kings County, NY,,0.0494
34017019300,Hoboken, NJ,,0.049
36081077904,Queens County, NY,,0.0487
34039037100,Cranford, NJ,,0.0487
36061001502,Lower Manhattan, New York, NY,0.0487
36081079701,Queens County, NY,,0.0487
34003038200,North Arlington, NJ,,0.0487
36059303400,East Williston, NY,,0.0486
36047021000,Kings County, NY,,0.0484
36081088901,Queens County, NY,,0.0483
36081071306,Queens County, NY,,0.0483
36047006500,Kings County, NY,,0.0483
36047058000,Kings County, NY,,0.0482
36059406100,West Hempstead, NY,,0.0481
36005030701,Bronx County, NY,,0.0481
36085013800,Richmond County, NY,,0.0481
36085012100,Richmond County, NY,,0.0481
36081026901,Queens County, NY,,0.0479
36085027702,Richmond County, NY,,0.0479
36005025400,Bronx County, NY,,0.0479
36081066900,Queens County, NY,,0.0479
34027044000,Chatham Township, NJ,,0.0477
36047029400,Kings County, NY,,0.0476
36061000800,Lower Manhattan, New York, NY,0.0476
34003019104,Fort Lee, NJ,,0.0475
36047000502,Kings County, NY,,0.0475
36081093900,Queens County, NY,,0.0475
34003028001,Leonia, NJ,,0.0475
34003011400,Elmwood Park, NJ,,0.0474
36047000301,Kings County, NY,,0.0473
36047013400,Kings County, NY,,0.0473
36047049600,Kings County, NY,,0.0472
36081048500,Queens County, NY,,0.0472
34013013900,Nutley, NJ,,0.0471
34013007000,Ironbound District, Newark, NJ,0.0471
36059412100,East Rockaway, NY,,0.0471
36081066701,Queens County, NY,,0.0471
36047019600,Kings County, NY,,0.047
36061004800,Gramercy Park, New York, NY,0.0469
34039038101,New Providence, NJ,,0.0469
36081053100,Queens County, NY,,0.0468
36047027200,Kings County, NY,,0.0467
34003013002,Edgewater, NJ,,0.0465
36081075702,Queens County, NY,,0.0465
36081113900,Queens County, NY,,0.0465
36047055300,Kings County, NY,,0.0464
34017013900,Harrison, NJ,,0.0464
36047056100,Kings County, NY,,0.0464
36047059100,Kings County, NY,,0.0463
36047039600,Kings County, NY,,0.0463
36081067900,Queens County, NY,,0.0463
36061008400,Midtown, New York, NY,0.0463
34003019204,Fort Lee, NJ,,0.0462
36085013204,Richmond County, NY,,0.0462
36059413300,Oceanside, NY,,0.0462
36047022000,Kings County, NY,,0.0461
36085017010,Richmond County, NY,,0.0461
36081072100,Queens County, NY,,0.046
36061011000,Lenox Hill, New York, NY,0.046
36047055600,Kings County, NY,,0.046
36061005900,Lower Manhattan, New York, NY,0.046
36061009000,Midtown, New York, NY,0.046
36085027302,Richmond County, NY,,0.0459
36059302502,Old Westbury, NY,,0.0459
36081011200,Queens County, NY,,0.0458
36061015500,Lincoln Square, New York, NY,0.0454
36081071303,Queens County, NY,,0.0453
36085015603,Richmond County, NY,,0.0453
36047043800,Kings County, NY,,0.0453
36081047300,Queens County, NY,,0.0453
36085029103,Richmond County, NY,,0.0452
36047019000,Kings County, NY,,0.0451
36085009601,Richmond County, NY,,0.0451
36047054200,Kings County, NY,,0.045
36081071304,Queens County, NY,,0.0449
36081009700,Queens County, NY,,0.0449
36059411901,Lynbrook, NY,,0.0447
36047027400,Kings County, NY,,0.0447
36059408800,Levittown, NY,,0.0446
36047055200,Kings County, NY,,0.0445
36059301101,Port Washington, NY,,0.0445
36081004500,Queens County, NY,,0.0443
36047039000,Kings County, NY,,0.0442
36081077906,Queens County, NY,,0.0441
36081112300,Queens County, NY,,0.044
36061004400,Midtown, New York, NY,0.044
36047060800,Kings County, NY,,0.0439
34013021000,Verona, NJ,,0.0438
36059405400,Elmont, NY,,0.0437
34039033800,Roselle Park, NJ,,0.0437
36059303202,Garden City Park, NY,,0.0435
36047076000,Kings County, NY,,0.0435
34027044102,Gillette, NJ,,0.0435
34027041706,Parsippany, Parsippany-Troy Hills, NJ,0.0435
36059416701,Long Beach, NY,,0.0434
36059412700,Rockville Centre, NY,,0.0432
36005011800,Bronx County, NY,,0.0432
36059517000,Glen Cove, NY,,0.0432
34035052100,Dunellen, NJ,,0.0431
36081157902,Queens County, NY,,0.043
34027041901,East Hanover, NJ,,0.043
36085019800,Richmond County, NY,,0.0429
36085022600,Richmond County, NY,,0.0429
34017010200,Bayonne, NJ,,0.0429
36047050202,Kings County, NY,,0.0429
36047076800,Kings County, NY,,0.0428
36005029301,Bronx County, NY,,0.0428
34013015000,Bloomfield, NJ,,0.0428
36081070900,Queens County, NY,,0.0427
34003045200,Ridgefield, NJ,,0.0427
34003029200,Little Ferry, NJ,,0.0426
36081084601,Queens County, NY,,0.0425
36047061003,Kings County, NY,,0.0424
36061013000,Lenox Hill, New York, NY,0.0424
36059408700,Levittown, NY,,0.0424
36059517500,Glen Head, NY,,0.0424
36081112900,Queens County, NY,,0.0423
36059410700,Valley Stream, NY,,0.0423
36047016200,Kings County, NY,,0.0422
34013013500,Nutley, NJ,,0.0421
36061004300,Lower Manhattan, New York, NY,0.042
36081063500,Queens County, NY,,0.042
36085005900,Richmond County, NY,,0.042
34013013700,Nutley, NJ,,0.042
36081006502,Queens County, NY,,0.042
36005025200,Bronx County, NY,,0.0419
36059410900,Valley Stream, NY,,0.0418
36081018101,Queens County, NY,,0.0418
36081145102,Queens County, NY,,0.0417
34003019102,Fort Lee, NJ,,0.0417
36059517902,Bayville, NY,,0.0416
36047024200,Kings County, NY,,0.0415
36059303600,Mineola, NY,,0.0415
36047065400,Kings County, NY,,0.0414
36059517302,Glen Cove, NY,,0.0414
36047023600,Kings County, NY,,0.0413
36047056000,Kings County, NY,,0.0413
36047030600,Kings County, NY,,0.0413
36081029300,Queens County, NY,,0.0413
34031124401,Clifton, NJ,,0.0413
36005013000,Bronx County, NY,,0.0413
36059405800,Garden City, NY,,0.0412
36047049700,Kings County, NY,,0.0412
36081126700,Queens County, NY,,0.0411
36047057600,Kings County, NY,,0.041
34013021602,North Caldwell, NJ,,0.041
36081067700,Queens County, NY,,0.0409
36081068700,Queens County, NY,,0.0407
34013007600,North Ironbound, Newark, NJ,0.0407
36047037402,Kings County, NY,,0.0407
36047058800,Kings County, NY,,0.0406
36047021800,Kings County, NY,,0.0405
34003025200,Hasbrouck Heights, NJ,,0.0404
34027041603,Parsippany, Parsippany-Troy Hills, NJ,0.0404
36059415101,Merrick, NY,,0.0404
36081114700,Queens County, NY,,0.0404
36081066300,Queens County, NY,,0.0404
36061020500,Upper Manhattan, New York, NY,0.0404
34017019900,Secaucus, NJ,,0.0403
36085014607,Richmond County, NY,,0.0403
36061016100,Upper West Side, New York, NY,0.0403
34003052200,Saddle Brook, NJ,,0.0403
36047028600,Kings County, NY,,0.0402
36047005602,Kings County, NY,,0.0401
36061008800,Midtown, New York, NY,0.0401
36081077905,Queens County, NY,,0.0401
36061010400,Midtown, New York, NY,0.04
36047045400,Kings County, NY,,0.04
36061014402,Yorkville, New York, NY,0.0399
36081010300,Queens County, NY,,0.0398
36047006200,Kings County, NY,,0.0396
36085018901,Richmond County, NY,,0.0394
36081157901,Queens County, NY,,0.0393
36047030800,Kings County, NY,,0.0393
34027041705,Parsippany, Parsippany-Troy Hills, NJ,0.0392
36047022200,Kings County, NY,,0.0392
36085005000,Richmond County, NY,,0.0392
36047012600,Kings County, NY,,0.0392
34003031300,Lyndhurst, NJ,,0.039
36081120300,Queens County, NY,,0.0389
36081074300,Queens County, NY,,0.0388
34013020400,Livingston, NJ,,0.0388
36059404400,Floral Park, NY,,0.0388
36081117100,Queens County, NY,,0.0388
34017019800,Secaucus, NJ,,0.0387
36047053700,Kings County, NY,,0.0387
36081143500,Queens County, NY,,0.0386
36081011300,Queens County, NY,,0.0385
36081049900,Queens County, NY,,0.0385
36081008600,Queens County, NY,,0.0385
36059411800,Lynbrook, NY,,0.0382
34003025100,Hasbrouck Heights, NJ,,0.0382
36081065703,Queens County, NY,,0.0381
36081074100,Queens County, NY,,0.038
36059415402,Bellmore, NY,,0.038
36047020200,Kings County, NY,,0.0378
36047025800,Kings County, NY,,0.0378
36081086500,Queens County, NY,,0.0377
36085009602,Richmond County, NY,,0.0375
34013015200,Bloomfield, NJ,,0.0375
36059302900,North New Hyde Park, NY,,0.0374
36081012301,Queens County, NY,,0.0374
34039037400,Cranford, NJ,,0.0373
36047042400,Kings County, NY,,0.0373
36047024000,Kings County, NY,,0.0373
34003031100,Lyndhurst, NJ,,0.0372
36081045800,Queens County, NY,,0.0371
36059406400,Garden City, NY,,0.037
34003011300,Elmwood Park, NJ,,0.037
34017006600,Jersey City, NJ,,0.0369
34013007100,Ironbound District, Newark, NJ,0.0369
34003060000,Wood-Ridge, NJ,,0.0368
36081077500,Queens County, NY,,0.0367
36081070700,Queens County, NY,,0.0367
36059415000,Merrick, NY,,0.0366
36081079900,Queens County, NY,,0.0366
34003019306,Fort Lee, NJ,,0.0366
36047058900,Kings County, NY,,0.0366
36059408900,Levittown, NY,,0.0365
36059302400,Albertson, NY,,0.0365
36047061004,Kings County, NY,,0.0365
36061010602,Lenox Hill, New York, NY,0.0364
36047017200,Kings County, NY,,0.0364
36081157102,Queens County, NY,,0.0363
36047040200,Kings County, NY,,0.0363
34027041602,Morris Plains, NJ,,0.0362
36059518502,Jericho, NY,,0.0361
36081063302,Queens County, NY,,0.0361
34013021801,West Caldwell, NJ,,0.0361
36059409600,North Wantagh, Wantagh, NY,0.0361
36085014608,Richmond County, NY,,0.036
34039032902,Union, NJ,,0.036
36081074700,Queens County, NY,,0.036
34003051100,Rutherford, NJ,,0.036
36059519400,Hicksville, Hicksville, NY,0.036
36085017005,Richmond County, NY,,0.0359
36047026600,Kings County, NY,,0.0359
36081104700,Queens County, NY,,0.0358
36047053800,Kings County, NY,,0.0357
36047060600,Kings County, NY,,0.0356
36085017700,Richmond County, NY,,0.0355
36081099705,Queens County, NY,,0.0354
36085027900,Richmond County, NY,,0.0354
36085025100,Richmond County, NY,,0.0353
36047016800,Kings County, NY,,0.0353
36081048900,Queens County, NY,,0.0353
36059414900,North Bellmore, NY,,0.0353
34027042000,Whippany, Hanover, NJ,0.0353
36047035000,Kings County, NY,,0.0351
36081130100,Queens County, NY,,0.0351
36059409200,Levittown, NY,,0.0349
36081014300,Queens County, NY,,0.0348
36005016400,Bronx County, NY,,0.0348
36081072300,Queens County, NY,,0.0347
36047062800,Kings County, NY,,0.0345
36059519000,Hicksville, Levittown, NY,0.0345
34023001410,Edison, NJ,,0.0345
36081014000,Queens County, NY,,0.0344
36081025302,Queens County, NY,,0.0344
36059407801,Westbury, NY,,0.0343
36081140901,Queens County, NY,,0.0342
34027042600,Florham Park, NJ,,0.0342
34017018600,Hoboken, NJ,,0.0341
36059517600,Glen Head, NY,,0.0339
36085017009,Richmond County, NY,,0.0338
36081080301,Queens County, NY,,0.0337
36047026000,Kings County, NY,,0.0336
36085024401,Richmond County, NY,,0.0335
36081155102,Queens County, NY,,0.0334
34013021601,Fairfield, NJ,,0.0334
36081011500,Queens County, NY,,0.0334
36047058400,Kings County, NY,,0.0334
36085012804,Richmond County, NY,,0.0333
34027040803,Pine Brook, Montville, NJ,0.0333
36081069300,Queens County, NY,,0.0332
36081047500,Queens County, NY,,0.0332
36081117500,Queens County, NY,,0.0331
36061015801,Upper East Side, New York, NY,0.0331
36047054600,Kings County, NY,,0.033
36047019200,Kings County, NY,,0.0329
34027041701,Lake Hiawatha, Parsippany-Troy Hills, NJ,0.0329
36047055800,Kings County, NY,,0.0329
36047057800,Kings County, NY,,0.0328
36047018800,Kings County, NY,,0.0327
36081105900,Queens County, NY,,0.0327
34027041802,Parsippany, Parsippany-Troy Hills, NJ,0.0327
36059411200,Cedarhurst, NY,,0.0327
34039038202,Berkeley Heights, NJ,,0.0327
36059406002,West Hempstead, NY,,0.0326
36059415202,Merrick, NY,,0.0325
36059408600,Levittown, NY,,0.0325
36061005501,Lower Manhattan, New York, NY,0.0325
36047056900,Kings County, NY,,0.0325
34003041302,Palisades Park, NJ,,0.0325
36047053200,Kings County, NY,,0.0324
36047017600,Kings County, NY,,0.0324
34013016300,Upper Montclair, Montclair, NJ,0.0323
36081013500,Queens County, NY,,0.0322
36081064101,Queens County, NY,,0.0322
36081121500,Queens County, NY,,0.0321
34013021400,Cedar Grove, NJ,,0.032
36047043400,Kings County, NY,,0.032
36081015500,Queens County, NY,,0.032
36081075701,Queens County, NY,,0.0319
36047047600,Kings County, NY,,0.0319
36081103300,Queens County, NY,,0.0318
34027042500,Florham Park, NJ,,0.0317
36047013800,Kings County, NY,,0.0317
34027042900,Madison, NJ,,0.0316
34027041902,East Hanover, NJ,,0.0316
36059303700,Mineola, NY,,0.0316
36085015601,Richmond County, NY,,0.0316
36085024800,Richmond County, NY,,0.0315
36081025700,Queens County, NY,,0.0313
36047075600,Kings County, NY,,0.0313
36047059401,Kings County, NY,,0.0312
36005028800,Bronx County, NY,,0.0312
36085027706,Richmond County, NY,,0.0312
36047054400,Kings County, NY,,0.0312
36085014604,Richmond County, NY,,0.0311
36059301400,Port Washington, NY,,0.0311
36059304001,Westbury, NY,,0.0311
36081099701,Queens County, NY,,0.0308
36047046800,Kings County, NY,,0.0308
36061005800,Midtown, New York, NY,0.0308
34023001001,South Plainfield, NJ,,0.0307
36059405700,Franklin Square, NY,,0.0307
34013007200,Ironbound District, Newark, NJ,0.0307
36081026500,Queens County, NY,,0.0306
36081147100,Queens County, NY,,0.0306
36047057100,Kings County, NY,,0.0304
36059413200,Oceanside, NY,,0.0303
34003006201,Cliffside Park, NJ,,0.0303
36081092200,Queens County, NY,,0.03
34023001415,Edison, NJ,,0.03
36085027705,Richmond County, NY,,0.0299
36059411400,Woodmere, NY,,0.0299
36005045101,Bronx County, NY,,0.0299
36059409300,Levittown, NY,,0.0299
34023001409,Edison, NJ,,0.0299
36059415201,Merrick, NY,,0.0298
36059415401,Bellmore, NY,,0.0298
36061010601,Midtown, New York, NY,0.0296
36059303000,New Hyde Park, NY,,0.0296
34003031400,Lyndhurst, NJ,,0.0296
34003019305,Fort Lee, NJ,,0.0296
36085017008,Richmond County, NY,,0.0295
36047006000,Kings County, NY,,0.0294
36059517705,Glen Head, NY,,0.0293
34039037200,Cranford, NJ,,0.0292
36061004700,Lower Manhattan, New York, NY,0.0291
34039033400,Union, NJ,,0.0291
34013021701,Caldwell, NJ,,0.0291
36047039200,Kings County, NY,,0.029
34013013400,Nutley, NJ,,0.029
36081024300,Queens County, NY,,0.029
36059412000,Lynbrook, NY,,0.0289
34003006100,Cliffside Park, NJ,,0.0289
36061011100,Midtown, New York, NY,0.0288
36081120700,Queens County, NY,,0.0288
36047037401,Kings County, NY,,0.0287
36081013700,Queens County, NY,,0.0287
36047063200,Kings County, NY,,0.0287
36059407600,Westbury, NY,,0.0286
36081102900,Queens County, NY,,0.0286
36085018902,Richmond County, NY,,0.0285
36059404500,Floral Park, NY,,0.0285
36059416900,Lido Beach, NY,,0.0285
36081089200,Queens County, NY,,0.0284
36059517801,Locust Valley, NY,,0.0283
36059411700,Hewlett, NY,,0.0282
36059405900,West Hempstead, NY,,0.0282
36061016001,Upper East Side, New York, NY,0.0282
36081157101,Bellerose Manor, Bellerose, NY,0.0282
36085014700,Richmond County, NY,,0.0281
36059408300,East Meadow, NY,,0.0281
36081142900,Queens County, NY,,0.028
36047046000,Kings County, NY,,0.028
36047040600,Kings County, NY,,0.028
36081056000,Queens County, NY,,0.0279
36061010800,Midtown, New York, NY,0.0278
36047041000,Kings County, NY,,0.0278
36081013600,Queens County, NY,,0.0278
36081118700,Queens County, NY,,0.0278
34013013800,Nutley, NJ,,0.0277
36061011800,Lenox Hill, New York, NY,0.0277
36047043600,Kings County, NY,,0.0276
34039037500,Springfield Township, NJ,,0.0276
34023002302,Colonia, Woodbridge Township, NJ,0.0274
36061020101,Upper Manhattan, New York, NY,0.0274
36005027402,Bronx County, NY,,0.0273
36047053300,Kings County, NY,,0.0273
36059519100,Hicksville, Hicksville, NY,0.0273
36061004500,Lower Manhattan, New York, NY,0.0271
36061007500,Lower Manhattan, New York, NY,0.027
36059406501,Garden City, NY,,0.027
34023008800,Piscataway Township, NJ,,0.027
36081101700,Queens County, NY,,0.027
36081012100,Queens County, NY,,0.027
34003019303,Palisades Park, NJ,,0.0269
36081045900,Queens County, NY,,0.0269
34003038100,North Arlington, NJ,,0.0269
34039038700,Fanwood, NJ,,0.0268
36085024402,Richmond County, NY,,0.0268
34003051300,Rutherford, NJ,,0.0267
34003041100,Palisades Park, NJ,,0.0267
36081119500,Queens County, NY,,0.0266
36047017000,Kings County, NY,,0.0266
36081017900,Queens County, NY,,0.0265
34023001300,Highland Park, NJ,,0.0265
36047026400,Kings County, NY,,0.0265
36081074900,Queens County, NY,,0.0264
